,Origin_Id,Origin Station Complex Name,Origin Latitude,Origin Longitude,Destination_Id,Destination Station Complex Name,Destination Latitude,Destination Longitude,Origin Point,Destination Point,Estimated_Total_Ridership
536,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,629,Lorimer St (L)/Metropolitan Av (G),40.713428,-73.950847,POINT (-74.007838 40.710089),POINT (-73.950847 40.713428),8572.2556
129,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,379,Mosholu Pkwy (4),40.87975,-73.884655,POINT (-73.977359 40.751992),POINT (-73.884655 40.87975),8558.1704
418,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,222,Roosevelt Island (F),40.759145,-73.95326,POINT (-73.987581 40.755746),POINT (-73.95326 40.759145),8535.6209
87,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,271,"Steinway St (M,R)",40.756879,-73.92074,POINT (-73.977359 40.751992),POINT (-73.92074 40.756879),8502.9844
173,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,232,2 Av (F),40.723402,-73.989938,POINT (-74.007838 40.710089),POINT (-73.989938 40.723402),8439.5737
855,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,180,Kingston-Throop Avs (C),40.679921,-73.940858,POINT (-73.987581 40.755746),POINT (-73.940858 40.679921),8407.5775
847,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,455,69 St (7),40.746325,-73.896403,POINT (-73.977359 40.751992),POINT (-73.896403 40.746325),8400.8461
743,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,118,3 Av (L),40.732849,-73.986122,POINT (-73.987581 40.755746),POINT (-73.986122 40.732849),8366.1739
377,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,9,"57 St-7 Av (N,Q,R,W)",40.764664,-73.980658,POINT (-74.007838 40.710089),POINT (-73.980658 40.764664),8363.4689
717,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,97,"Myrtle Av (M,J,Z)",40.697207,-73.935657,POINT (-73.987581 40.755746),POINT (-73.935657 40.697207),8336.8554
14,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,426,"E 180 St (2,5)",40.841894,-73.873488,POINT (-73.977359 40.751992),POINT (-73.873488 40.841894),8306.6115
528,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,95,"Gates Av (J,Z)",40.68963,-73.92227,POINT (-74.007838 40.710089),POINT (-73.92227 40.68963),8302.7541
911,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,356,"Church Av (2,5)",40.650843,-73.949575,POINT (-73.977359 40.751992),POINT (-73.949575 40.650843),8233.9226
872,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,432,"Prospect Av (2,5)",40.819585,-73.90177,POINT (-73.987581 40.755746),POINT (-73.90177 40.819585),8227.2417
190,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,358,"Newkirk Av-Little Haiti (2,5)",40.639967,-73.948411,POINT (-73.987581 40.755746),POINT (-73.948411 40.639967),8115.3511
194,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,434,"3 Av-149 St (2,5)",40.816109,-73.917757,POINT (-74.007838 40.710089),POINT (-73.917757 40.816109),8109.2475
164,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,125,Morgan Av (L),40.706152,-73.933147,POINT (-73.987581 40.755746),POINT (-73.933147 40.706152),8051.4304
1860,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,340,"Grand Army Plaza (2,3)",40.675235,-73.971046,POINT (-73.977359 40.751992),POINT (-73.971046 40.675235),8035.4304
161,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,627,"Franklin Av (C,S)",40.680988,-73.956337,POINT (-74.007838 40.710089),POINT (-73.956337 40.680988),8002.8734
113,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,605,"168 St (A,C,1)",40.840638,-73.939847,POINT (-73.977359 40.751992),POINT (-73.939847 40.840638),7961.8852
426,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,263,"63 Dr-Rego Park (M,R)",40.729846,-73.861604,POINT (-73.977359 40.751992),POINT (-73.861604 40.729846),7955.1741
892,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,277,"7 Av (E,B,D)",40.762862,-73.981637,POINT (-73.977359 40.751992),POINT (-73.981637 40.762862),7952.8476
553,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,192,Rockaway Blvd (A),40.680429,-73.843853,POINT (-73.987581 40.755746),POINT (-73.843853 40.680429),7929.4043
424,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,22,"Rector St (R,W)",40.70722,-74.013342,POINT (-73.987581 40.755746),POINT (-74.013342 40.70722),7891.5411
474,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,153,"125 St (A,C,B,D)",40.811109,-73.952343,POINT (-73.977359 40.751992),POINT (-73.952343 40.811109),7827.2518
347,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,340,"Grand Army Plaza (2,3)",40.675235,-73.971046,POINT (-73.987581 40.755746),POINT (-73.971046 40.675235),7791.6519
930,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,276,"5 Av/53 St (E,M)",40.760167,-73.975224,POINT (-74.007838 40.710089),POINT (-73.975224 40.760167),7763.1931
475,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,621,"Broadway Junction (A,C,J,L,Z)",40.678896,-73.904356,POINT (-74.007838 40.710089),POINT (-73.904356 40.678896),7751.5625
222,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,378,Woodlawn (4),40.886037,-73.878751,POINT (-73.977359 40.751992),POINT (-73.878751 40.886037),7746.329
908,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,176,Lafayette Av (C),40.686113,-73.973946,POINT (-74.007838 40.710089),POINT (-73.973946 40.686113),7727.4005
741,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,218,"167 St (B,D)",40.833771,-73.91844,POINT (-73.987581 40.755746),POINT (-73.91844 40.833771),7724.1783
21,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,308,Cathedral Pkwy (110 St) (1),40.803967,-73.966847,POINT (-73.977359 40.751992),POINT (-73.966847 40.803967),7700.4343
5,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,46,Cortelyou Rd (Q),40.640927,-73.963891,POINT (-73.987581 40.755746),POINT (-73.963891 40.640927),7697.5683
163,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,387,170 St (4),40.840075,-73.917791,POINT (-73.977359 40.751992),POINT (-73.917791 40.840075),7695.3859
692,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,231,"Grand St (B,D)",40.718267,-73.993753,POINT (-74.007838 40.710089),POINT (-73.993753 40.718267),7679.4475
742,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,334,"Clark St (2,3)",40.697466,-73.993086,POINT (-73.977359 40.751992),POINT (-73.993086 40.697466),7670.5903
441,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,52,Avenue U (Q),40.5993,-73.955929,POINT (-73.987581 40.755746),POINT (-73.955929 40.5993),7639.4516
773,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,337,"Nevins St (2,3,4,5)",40.688246,-73.980492,POINT (-73.987581 40.755746),POINT (-73.980492 40.688246),7632.8679
544,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,240,"7 Av (F,G)",40.666271,-73.980305,POINT (-73.987581 40.755746),POINT (-73.980305 40.666271),7610.3982
726,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,6,"39 Av-Dutch Kills (N,W)",40.752882,-73.932755,POINT (-73.987581 40.755746),POINT (-73.932755 40.752882),7606.1678
600,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,341,"Eastern Pkwy-Brooklyn Museum (2,3)",40.671987,-73.964375,POINT (-73.987581 40.755746),POINT (-73.964375 40.671987),7565.7218
390,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,336,"Hoyt St (2,3)",40.690545,-73.985065,POINT (-74.007838 40.710089),POINT (-73.985065 40.690545),7535.7444
608,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,126,Jefferson St (L),40.706607,-73.922913,POINT (-73.977359 40.751992),POINT (-73.922913 40.706607),7494.9832
837,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,124,Montrose Av (L),40.707739,-73.93985,POINT (-73.987581 40.755746),POINT (-73.93985 40.707739),7493.3606
463,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,158,"86 St (C,B)",40.785868,-73.968916,POINT (-73.977359 40.751992),POINT (-73.968916 40.785868),7481.4064
1640,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,460,33 St-Rawson St (7),40.744587,-73.930997,POINT (-73.977359 40.751992),POINT (-73.930997 40.744587),7453.3413
389,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,294,238 St (1),40.884667,-73.90087,POINT (-73.987581 40.755746),POINT (-73.90087 40.884667),7420.9825
140,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,36,Bay Ridge Av (R),40.634967,-74.023377,POINT (-73.987581 40.755746),POINT (-74.023377 40.634967),7407.9971
753,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,340,"Grand Army Plaza (2,3)",40.675235,-73.971046,POINT (-74.007838 40.710089),POINT (-73.971046 40.675235),7403.7433
506,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,439,"125 St (2,3)",40.807754,-73.945495,POINT (-73.977359 40.751992),POINT (-73.945495 40.807754),7400.1692
481,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,395,103 St (6),40.7906,-73.947478,POINT (-74.007838 40.710089),POINT (-73.947478 40.7906),7387.1052
278,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,237,"Carroll St (F,G)",40.680303,-73.995048,POINT (-73.987581 40.755746),POINT (-73.995048 40.680303),7385.2346
694,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",40.700486,-73.807969,POINT (-74.007838 40.710089),POINT (-73.807969 40.700486),7375.2885
749,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,123,Grand St (L),40.711926,-73.94067,POINT (-73.987581 40.755746),POINT (-73.94067 40.711926),7348.8295
562,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,5,"36 Av (N,W)",40.756804,-73.929575,POINT (-73.977359 40.751992),POINT (-73.929575 40.756804),7252.24
904,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,28,Union St (R),40.677316,-73.98311,POINT (-73.987581 40.755746),POINT (-73.98311 40.677316),7225.1251
780,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,289,Bedford-Nostrand Avs (G),40.689627,-73.953522,POINT (-73.987581 40.755746),POINT (-73.953522 40.689627),7215.5369
78,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,55,"Brighton Beach (B,Q)",40.577621,-73.961376,POINT (-73.987581 40.755746),POINT (-73.961376 40.577621),7203.2099
121,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,195,Ozone Park-Lefferts Blvd (A),40.685951,-73.825798,POINT (-73.987581 40.755746),POINT (-73.825798 40.685951),7201.6891
433,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,44,"Church Av (B,Q)",40.650527,-73.962982,POINT (-73.977359 40.751992),POINT (-73.962982 40.650527),7191.315
665,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,236,"Bergen St (F,G)",40.686145,-73.990862,POINT (-73.987581 40.755746),POINT (-73.990862 40.686145),7164.8604
663,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,358,"Newkirk Av-Little Haiti (2,5)",40.639967,-73.948411,POINT (-74.007838 40.710089),POINT (-73.948411 40.639967),7162.2232
808,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,377,3 Av-138 St (6),40.810476,-73.926138,POINT (-73.987581 40.755746),POINT (-73.926138 40.810476),7145.3876
275,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,189,Grant Av (A),40.677044,-73.86505,POINT (-73.987581 40.755746),POINT (-73.86505 40.677044),7132.4704
471,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,266,"Elmhurst Av (M,R)",40.742454,-73.882017,POINT (-73.977359 40.751992),POINT (-73.882017 40.742454),7131.7066
596,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,328,WTC Cortlandt (1),40.711835,-74.012188,POINT (-74.007838 40.710089),POINT (-74.012188 40.711835),7123.672
1523,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,124,Montrose Av (L),40.707739,-73.93985,POINT (-73.977359 40.751992),POINT (-73.93985 40.707739),7090.2534
317,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,635,"South Ferry (1)/Whitehall St (R,W)",40.702578,-74.013329,POINT (-74.007838 40.710089),POINT (-74.013329 40.702578),7071.3246
712,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,96,Kosciuszko St (J),40.693342,-73.928814,POINT (-74.007838 40.710089),POINT (-73.928814 40.693342),7047.8147
89,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,365,Castle Hill Av (6),40.834255,-73.851222,POINT (-73.977359 40.751992),POINT (-73.851222 40.834255),6997.6795
240,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,608,"4 Av (F,G)/9 St (R)",40.670559,-73.989041,POINT (-73.987581 40.755746),POINT (-73.989041 40.670559),6980.8327
969,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,254,Jamaica-179 St (F),40.712646,-73.783817,POINT (-73.977359 40.751992),POINT (-73.783817 40.712646),6974.3574
915,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,14,"23 St (R,W)",40.741303,-73.989344,POINT (-74.007838 40.710089),POINT (-73.989344 40.741303),6937.1572
586,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,189,Grant Av (A),40.677044,-73.86505,POINT (-74.007838 40.710089),POINT (-73.86505 40.677044),6895.772
107,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,107,"Broad St (J,Z)",40.706476,-74.011056,POINT (-73.987581 40.755746),POINT (-74.011056 40.706476),6818.3273
874,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,129,Halsey St (L),40.695602,-73.904084,POINT (-73.987581 40.755746),POINT (-73.904084 40.695602),6807.4613
818,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,181,"Utica Av (A,C)",40.679364,-73.930729,POINT (-73.977359 40.751992),POINT (-73.930729 40.679364),6782.6602
0,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,369,Elder Av (6),40.828584,-73.879159,POINT (-73.977359 40.751992),POINT (-73.879159 40.828584),6766.0147
399,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,437,145 St (3),40.820421,-73.936245,POINT (-73.987581 40.755746),POINT (-73.936245 40.820421),6765.7565
180,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,76,Bay Pkwy (N),40.611815,-73.981848,POINT (-73.987581 40.755746),POINT (-73.981848 40.611815),6755.7613
467,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,228,"23 St (F,M)",40.742878,-73.992821,POINT (-74.007838 40.710089),POINT (-73.992821 40.742878),6742.9332
819,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,428,"174 St (2,5)",40.837288,-73.887734,POINT (-73.987581 40.755746),POINT (-73.887734 40.837288),6738.1414
878,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,103,"Bowery (J,Z)",40.72028,-73.993915,POINT (-74.007838 40.710089),POINT (-73.993915 40.72028),6727.1531
276,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,125,Morgan Av (L),40.706152,-73.933147,POINT (-73.977359 40.751992),POINT (-73.933147 40.706152),6680.9161
331,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,433,"Jackson Av (2,5)",40.81649,-73.907807,POINT (-73.987581 40.755746),POINT (-73.907807 40.81649),6635.7827
657,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,436,Harlem-148 St (3),40.82388,-73.93647,POINT (-73.987581 40.755746),POINT (-73.93647 40.82388),6634.5326000000005
385,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,354,"Sterling St (2,5)",40.662742,-73.95085,POINT (-73.987581 40.755746),POINT (-73.95085 40.662742),6631.079
509,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,101,"Marcy Av (M,J,Z)",40.708359,-73.957757,POINT (-73.977359 40.751992),POINT (-73.957757 40.708359),6631.0521
843,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,198,Howard Beach-JFK Airport (A),40.660476,-73.830301,POINT (-74.007838 40.710089),POINT (-73.830301 40.660476),6594.3411
2077,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,358,"Newkirk Av-Little Haiti (2,5)",40.639967,-73.948411,POINT (-73.977359 40.751992),POINT (-73.948411 40.639967),6589.4249
199,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,323,Christopher St-Sheridan Sq (1),40.733422,-74.002906,POINT (-74.007838 40.710089),POINT (-74.002906 40.733422),6575.0046
615,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,336,"Hoyt St (2,3)",40.690545,-73.985065,POINT (-73.987581 40.755746),POINT (-73.985065 40.690545),6568.7742
319,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,72,Fort Hamilton Pkwy (N),40.631386,-74.005351,POINT (-73.987581 40.755746),POINT (-74.005351 40.631386),6548.9905
412,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,339,"Bergen St (2,3)",40.680829,-73.975098,POINT (-73.987581 40.755746),POINT (-73.975098 40.680829),6516.9103
716,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,427,"West Farms Sq-E Tremont Av (2,5)",40.840295,-73.880049,POINT (-73.987581 40.755746),POINT (-73.880049 40.840295),6511.8179
15,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,16,"8 St-NYU (R,W)",40.730328,-73.992629,POINT (-74.007838 40.710089),POINT (-73.992629 40.730328),6496.2974
165,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,17,"Prince St (R,W)",40.724329,-73.997702,POINT (-74.007838 40.710089),POINT (-73.997702 40.724329),6475.1184
230,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,160,"72 St (C,B)",40.775594,-73.97641,POINT (-74.007838 40.710089),POINT (-73.97641 40.775594),6457.3813
662,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,51,"Kings Hwy (B,Q)",40.60867,-73.957734,POINT (-73.977359 40.751992),POINT (-73.957734 40.60867),6455.6224
568,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,20,"City Hall (R,W)",40.713282,-74.006978,POINT (-73.987581 40.755746),POINT (-74.006978 40.713282),6451.0871
499,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,147,175 St (A),40.847391,-73.939704,POINT (-74.007838 40.710089),POINT (-73.939704 40.847391),6449.4814
315,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,94,Halsey St (J),40.68637,-73.916559,POINT (-74.007838 40.710089),POINT (-73.916559 40.68637),6409.6076
923,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,118,3 Av (L),40.732849,-73.986122,POINT (-73.977359 40.751992),POINT (-73.986122 40.732849),6400.924
250,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,371,Hunts Point Av (6),40.820948,-73.890549,POINT (-73.987581 40.755746),POINT (-73.890549 40.820948),6398.9094
706,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,215,"Tremont Av (B,D)",40.85041,-73.905227,POINT (-73.987581 40.755746),POINT (-73.905227 40.85041),6389.8244
1817,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,176,Lafayette Av (C),40.686113,-73.973946,POINT (-73.987581 40.755746),POINT (-73.973946 40.686113),6388.6164
623,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,421,"Gun Hill Rd (2,5)",40.87785,-73.866256,POINT (-73.987581 40.755746),POINT (-73.866256 40.87785),6344.8001
2092,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,182,Ralph Av (C),40.678822,-73.920786,POINT (-74.007838 40.710089),POINT (-73.920786 40.678822),6339.7397
7,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,451,Junction Blvd (7),40.749145,-73.869527,POINT (-74.007838 40.710089),POINT (-73.869527 40.749145),6338.895
1254,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,449,111 St (7),40.75173,-73.855334,POINT (-73.977359 40.751992),POINT (-73.855334 40.75173),6331.6136
260,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,262,"67 Av (M,R)",40.726523,-73.852719,POINT (-73.987581 40.755746),POINT (-73.852719 40.726523),6318.9879
419,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,290,Classon Av (G),40.688873,-73.96007,POINT (-74.007838 40.710089),POINT (-73.96007 40.688873),6317.5422
1582,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,291,Clinton-Washington Avs (G),40.688089,-73.966839,POINT (-74.007838 40.710089),POINT (-73.966839 40.688089),6289.7511
35,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,183,Rockaway Av (C),40.67834,-73.911946,POINT (-74.007838 40.710089),POINT (-73.911946 40.67834),6280.4319
108,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,475,96 St (Q),40.784318,-73.947152,POINT (-74.007838 40.710089),POINT (-73.947152 40.784318),6275.9499
869,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,368,Morrison Av-Soundview (6),40.829521,-73.874516,POINT (-73.977359 40.751992),POINT (-73.874516 40.829521),6254.6384
724,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,289,Bedford-Nostrand Avs (G),40.689627,-73.953522,POINT (-73.977359 40.751992),POINT (-73.953522 40.689627),6254.0557
364,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,355,"Winthrop St (2,5)",40.656652,-73.9502,POINT (-73.977359 40.751992),POINT (-73.9502 40.656652),6246.3631
2076,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,97,"Myrtle Av (M,J,Z)",40.697207,-73.935657,POINT (-73.977359 40.751992),POINT (-73.935657 40.697207),6221.1442
73,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,383,183 St (4),40.858407,-73.903879,POINT (-73.977359 40.751992),POINT (-73.903879 40.858407),6204.6366
